Well_ID,State,District,Block,Village,Latitude,Longitude,Year,pH,EC,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,WQI,Water Quality Classification
W165219079394301,Telangana,NALGONDA,vegulapalle,vemlapalli 2013dw,16.8719,79.6619,2019,7.86,7.060476365999801,5.855071922202427,4.912654885736052,4.465908118654584,4.04305126783455,5.860786223465865,4.574710978503383,3.332204510175204,4.532599493153256,3.9889840465642745,0.2851789422336624,6.63200177739563,315.63104,Unsuitable for Drinking
W172935078195001,Telangana,RANGA REDDY,shamshabad,muchantal pz,17.1658,78.3306,2019,7.66,7.0825485693553,6.320768294250582,3.9318256327243257,4.454347296253507,1.33500106673234,5.860786223465865,4.290459441148391,3.7376696182833684,4.812184355372417,1.0986122886681098,1.0508216248317612,6.573680166960646,313.08764,Unsuitable for Drinking
W121230079573001,Tamil Nadu,Villupuram,marakka0m,marakka0m,12.2083,79.9583,2019,6.4,7.111512116496157,5.310077939112663,5.428819174612195,4.174387269895637,4.394449154672439,5.860786223465865,4.290459441148391,3.745184170324404,4.728272383122075,3.505557396986398,0.18232155679395465,6.601230118728877,314.4224432,Unsuitable for Drinking
W111820079353801,Tamil Nadu,Cuddalore,kumaratchi,veera0tham,11.3058,79.5939,2019,7.2,7.749753406274437,6.3536532622338315,5.968579674570523,4.564348191467836,3.8199077165203406,6.478509642208569,4.890349128221754,4.366567759611336,5.428468051013081,1.252762968495368,0.4700036292457356,7.239214973779806,587.0858792,Unsuitable for Drinking
W112800079380001,Tamil Nadu,Cuddalore,melbhuva0giri,sethiatope,11.4667,79.55,2019,7.2,6.952728644624869,5.703775807967312,4.9614450499054845,4.110873864173311,3.616308761279101,5.831882477283517,4.343805421853684,3.623166910748555,4.541164856012179,0.7884573603642702,0.262364264467491,6.4425401664681985,270.163052,Very Poor yet Drinkable
W084400077440001,Tamil Nadu,Cuddalore,kumaratchi,palaiyamkottai,11.3619,79.4669,2019,7.2,7.034387929915503,5.662244946424969,5.142598791548616,4.007333185232471,3.66612246699132,6.018593214496234,4.653960350157523,3.623166910748555,3.929862923556477,3.3843902633457743,0.5306282510621704,6.523562306149512,289.556668,Very Poor yet Drinkable
W113155079354801,Tamil Nadu,Cuddalore,kurinjipadi,reddipalayam,11.5394,79.5914,2019,7.1,6.959398512133975,5.501584687857454,5.142598791548616,4.219507705176107,3.7376696182833684,5.993961427306569,4.442651256490317,3.8539192036733634,4.0809215418899605,2.4423470353692043,0.6931471805599453,6.448889394146858,269.9945904,Very Poor yet Drinkable
W113215079323001,Tamil Nadu,Cuddalore,kurinjipadi,vadalur bw,11.5375,79.5417,2019,6.5,6.100318952020064,4.527532916260939,4.275276264727001,3.7256934272366524,3.077312260546414,5.081404364984463,3.6109179126442243,2.8910826162875702,3.3105430133940246,0.9162907318741551,0.18232155679395465,5.5909869805108565,115.2512512,Poor
W122400079463001,Tamil Nadu,KANCHEEPURAM,archarapakkam,acharpakkam,12.4064,79.8133,2019,7.1,7.428927194802272,5.423953926834136,5.746075386846452,5.214935757608986,3.8044377947482086,6.493753839851686,5.176149732573829,3.9976280606774175,4.410371107683024,0.5877866649021191,0.4700036292457356,6.917705609835305,426.2387192,Unsuitable for Drinking
W122609079250501,Tamil Nadu,THIRUVAN0MALAI,pernamallur,endal,12.4361,79.4181,2019,7.0,7.01571242048723,5.573620636795624,5.142598791548616,4.060443010546419,3.1179499062782403,5.673323267171493,3.8918202981106265,3.745184170324404,4.774068722449905,1.0296194171811581,0.4700036292457356,6.504288173536645,280.4595432,Very Poor yet Drinkable
W131600080164503,Tamil Nadu,Tiruvallur,minjur,0ndiambakkam,13.27,80.28,2019,7.2,8.188966863648876,5.396514284801615,6.97166860472579,4.980176086611547,3.9871304779149512,6.957497370876951,5.733341276897746,4.235658922161721,5.883879336428045,2.3677787432376736,0.4054651081081644,7.6783263565068856,894.8184296,Unsuitable for Drinking
W111359079185305,Tamil Nadu,Perambalur,andimadam,elaiyur,11.2333,79.315,2019,6.57,4.584967478670572,2.9444389791664403,3.091042453358316,1.547562508716013,1.33500106673234,3.713572066704308,1.9459101490553132,1.9459101490553132,1.6486586255873816,0.7419373447293773,0.0,4.07753744390572,25.08678,Excellent
W113400077540001,Tamil Nadu,Salem,konga0puram,konga0puram dw,11.5706,77.8989,2019,7.68,7.110696122978827,6.2878585601617845,4.804021044733257,3.6109179126442243,3.7376696182833684,5.968707559985366,4.290459441148391,3.9512437185814275,4.51085950651685,3.5263605246161616,0.9555114450274363,6.5998704992128365,324.41752,Unsuitable for Drinking
W113045078054501,Tamil Nadu,Salem,ven0ndur,vee0ndur,11.5147,78.0917,2019,8.0,7.282073658093465,6.113682179832232,5.0106352940962555,4.394449154672439,4.976733742420574,5.993961427306569,4.343805421853684,3.9512437185814275,5.0106352940962555,1.6094379124341003,0.7419373447293773,6.77078942390898,386.787,Unsuitable for Drinking
W105630078544501,Tamil Nadu,Trichy,lalgudi,angarai,10.9417,78.9125,2019,8.1,6.77078942390898,5.54907608489522,4.68213122712422,4.537961436294641,0.18232155679395465,5.5254529391317835,3.8918202981106265,3.4965075614664802,4.30406509320417,3.1780538303479458,0.4700036292457356,6.259581464064923,225.583,Very Poor yet Drinkable
W125815077381501,Tamil Nadu,Vellore,jolarpet,indira0gar,12.5458,78.5761,2019,7.55,7.1929342212158,6.415096959171596,4.3694478524670215,4.454347296253507,0.2776317365982795,5.303304908059076,3.6109179126442243,3.332204510175204,5.5093883366279774,1.667706820558076,1.3609765531356006,6.682108597449809,352.16926,Unsuitable for Drinking
W123805078361401,Tamil Nadu,Vellore,alangayam,chin0kallupalli,12.635,78.6039,2019,7.4,7.893945138235959,5.937536205082426,6.226536669287466,5.043425116919247,3.784189633918261,6.329720905522696,4.574710978503383,4.3694478524670215,5.831882477283517,2.0541237336955462,0.9242589015233319,7.3833681469923835,663.1374,Unsuitable for Drinking
W121958078210101,Tamil Nadu,Krish0giri,bargur,kon0nur,12.3328,78.3503,2019,6.85,6.872128101338986,5.214935757608986,5.10594547390058,3.8918202981106265,3.091042453358316,5.739792912179234,4.343805421853684,3.4011973816621555,4.442651256490317,0.3987761199573678,0.019802627296179712,6.361302477572996,241.54034,Very Poor yet Drinkable
W123535077520501,Tamil Nadu,Krish0giri,kelamangalam,virupakshi0gar,12.5933,77.8681,2019,7.72,6.1903154058531475,5.337538079701318,3.6109179126442243,2.8903717578961645,2.772588722239781,4.948759890378168,3.8066624897703196,2.1162555148025524,3.8501476017100584,1.1314021114911006,0.8285518175661483,5.680172609017068,128.56038,Poor
W123350077544601,Tamil Nadu,Krish0giri,kelamangalam,0gathu0i,12.5639,77.9128,2019,7.16,6.593044534142437,4.127134385045092,4.3694478524670215,2.833213344056216,5.3706380281276624,5.5254529391317835,3.970291913552122,3.4011973816621555,3.828641396489095,1.252762968495368,0.35767444427181594,6.082218910376446,197.27124,Poor
W104017077593101,Tamil Nadu,Dindigul,gijiliyamparai,kakki0patti,10.6714,77.9922,2019,7.91,7.458186157340487,5.337538079701318,5.988961416889864,3.713572066704308,4.672828834461906,6.660575149839686,4.394449154672439,4.955827057601261,4.343805421853684,2.70805020110221,0.43178241642553783,6.946975992135418,432.47374,Unsuitable for Drinking
W102830077340001,Tamil Nadu,Dindigul,palani,ka0kkanpatti,10.475,77.5667,2019,7.8,8.166500319155052,5.683579767338681,6.293419278846481,6.6052979209482015,3.5263605246161616,7.00397413672268,5.953243334287785,3.5553480614894135,5.75890177387728,4.23410650459726,0.7030975114131134,7.655864017616056,907.8922,Unsuitable for Drinking
W102742077422101,Tamil Nadu,Dindigul,palani,pudu ettama 0yakar patt,10.4619,77.7061,2019,7.95,6.80903930604298,5.723585101952381,4.23410650459726,4.04305126783455,4.465908118654584,6.042632833682381,4.23410650459726,4.127134385045092,3.970291913552122,0.5766133643039938,0.8458682675776092,6.298949246855942,241.02598,Very Poor yet Drinkable
W102105077594001,Tamil Nadu,Dindigul,dindigul,hanumantha0gar,10.3514,77.9944,2019,8.41,7.326465613840322,5.3981627015177525,5.652489180268651,4.3694478524670215,1.3609765531356006,5.968707559985366,4.574710978503383,3.6109179126442243,5.187385805840755,3.2188758248682006,0.6418538861723948,6.815639990074331,374.89844,Unsuitable for Drinking
W101405077290001,Tamil Nadu,Dindigul,kodaika0l,kodaika0l,10.2347,77.4833,2019,8.44,5.043425116919247,3.6375861597263857,2.70805020110221,0.048790164169432,1.6486586255873816,4.61512051684126,3.6109179126442243,1.2237754316221157,0.9162907318741551,0.6043159668533294,0.17395330712343804,4.532599493153256,38.91994,Excellent
W100556077341806,Tamil Nadu,Theni,periyakulam,vadugapatti dw,10.0989,77.5717,2019,8.01,6.439350371100098,5.594711379601839,3.784189633918261,2.1972245773362196,1.8562979903656263,5.351858133476067,3.4965075614664802,3.4965075614664802,4.127134385045092,1.33500106673234,0.5423242908253617,5.929589143389895,160.58814,Poor
W100556077341806,Tamil Nadu,Theni,bodi0ickanur,bodi0ickanur dw,10.0989,77.5717,2019,8.08,7.923348211930154,6.375024819828097,5.680172609017068,4.736198448394496,4.7535901911063645,6.566672429803241,4.859812404361672,4.564348191467836,5.5093883366279774,2.9444389791664403,0.708035793053696,7.4127640174265625,682.05912,Unsuitable for Drinking
W095621077180602,Tamil Nadu,Theni,chin0manur,ramakrish0puram pz,9.9392,77.3017,2019,8.11,6.1903154058531475,5.5254529391317835,2.4849066497880004,1.2809338454620642,2.2407096892759584,5.303304908059076,3.6635616461296463,3.295836866004329,3.58351893845611,0.598836501088704,0.9439058989071284,5.680172609017068,127.09786,Poor
W095530077323001,Tamil Nadu,Theni,mayiladumparai,erasakka0ayakanur,9.925,77.5417,2019,7.9,6.3835066348840055,4.653960350157523,4.3694478524670215,2.5649493574615367,4.418840607796598,5.545177444479562,4.204692619390966,3.1354942159291497,3.1354942159291497,1.5686159179138452,0.23901690047049992,5.872117789475416,153.4854,Poor
W095745077341001,Tamil Nadu,Theni,andipatti,okkaraipatti pz,9.9625,77.5694,2019,7.91,7.836369760545124,5.54907608489522,6.280395838960195,4.477336814478207,5.247024072160486,7.147559271189454,5.030437921392435,5.37989735354046,4.02535169073515,2.163323025660538,0.3506568716131694,7.325807502595773,629.51494,Unsuitable for Drinking
W095011078032401,Tamil Nadu,Madurai,tiruparankunram,surakulam pz,9.8364,78.0567,2019,7.21,6.7661917146603505,5.799092654460526,4.804021044733257,3.6375861597263857,2.2300144001592104,5.5254529391317835,4.442651256490317,2.3978952727983707,4.276666119016055,1.589235205116581,0.9360933591703349,6.255750041753367,227.39424,Very Poor yet Drinkable
W094224077530801,Tamil Nadu,Madurai,kallupatti,kolluveeranpatti,9.7069,77.8856,2019,7.84,6.608000625296087,5.953243334287785,3.9889840465642745,3.5553480614894135,2.302585092994046,5.5254529391317835,4.418840607796598,2.4849066497880004,4.007333185232471,1.840549633397487,0.9400072584914712,6.09807428216624,199.79056,Poor
W093315078003001,Tamil Nadu,VIRUDHU0GAR,arupukkottai,palava0ttam,9.5542,78.0083,2019,7.37,7.1316985104669115,5.855071922202427,4.962844630259907,4.330733340286331,3.258096538021482,6.066108090103747,4.553876891600541,3.871201010907891,4.59511985013459,2.312535423847214,0.3646431135879093,6.621405651764134,317.52178,Unsuitable for Drinking
W093500077571501,Tamil Nadu,VIRUDHU0GAR,virudhu0gar,virudhu0gar,9.5833,77.9542,2019,7.97,7.8826922062890254,6.26530121273771,5.934894195619588,5.849324779946859,2.1041341542702074,6.2166061010848646,4.23410650459726,4.394449154672439,5.950642552587727,1.6094379124341003,0.9477893989335261,7.372118028337787,675.98318,Unsuitable for Drinking
W125430079213001,Tamil Nadu,TIRUNELVELI,rajapalayam,devada0m1,9.3833,77.4656,2019,7.87,7.133295954896068,6.2166061010848646,4.68213122712422,3.4965075614664802,3.8918202981106265,6.0063531596017325,3.8066624897703196,4.290459441148391,4.867534450455582,2.772588722239781,0.6523251860396903,6.62273632394984,326.45718,Unsuitable for Drinking
W084445077420001,Tamil Nadu,TIRUNELVELI,manur,taccha0llur,8.7458,77.7,2019,7.56,7.502738210754851,5.337538079701318,6.1224928095143865,3.7612001156935624,2.995732273553991,6.621405651764134,5.1298987149230735,4.394449154672439,4.820281565605037,1.6863989535702288,0.49469624183610705,6.992096427415888,446.37724,Unsuitable for Drinking
W085550078053001,Tamil Nadu,TUTICORIN,ottapidaram,kurukkuchalai,8.9306,78.0917,2019,7.76,8.200013648175434,5.723585101952381,5.971261839790462,6.878326468291325,3.2188758248682006,6.634633357861686,4.948759890378168,4.61512051684126,6.361302477572996,1.9459101490553132,0.6830968447064438,7.68937110752969,944.24664,Unsuitable for Drinking
W091400078075001,Tamil Nadu,TUTICORIN,pudur,0galapuram,9.2333,78.1306,2019,7.51,7.582738488914411,5.799092654460526,5.934894195619588,5.231108616854587,3.8066624897703196,6.594413459749778,5.3612921657094255,3.912023005428146,5.14166355650266,1.9459101490553132,0.3920420877760237,7.071573364211532,504.32014,Unsuitable for Drinking
W084545077382501,Tamil Nadu,TIRUNELVELI,manur,abhisekapatti,8.7625,77.6403,2019,7.1,8.11102783819368,5.147494476813453,6.70808408385307,4.2626798770413155,5.572154032177765,6.994849985833071,5.666426688112432,4.51085950651685,5.6240175061873385,3.828641396489095,0.23111172096338664,7.6004023345004,833.7814,Unsuitable for Drinking
W085532077211501,Tamil Nadu,TIRUNELVELI,kilpavur,r.patti0m,8.9256,77.3542,2019,7.43,7.102499355774649,5.54907608489522,5.365976015021851,3.9318256327243257,3.970291913552122,6.018593214496234,4.31748811353631,4.02535169073515,4.787491742782046,2.0149030205422647,0.4700036292457356,6.591673732008658,309.67702,Unsuitable for Drinking
W090100077151001,Tamil Nadu,TIRUNELVELI,tenkasi,pampozhi,9.0167,77.2528,2019,7.62,7.02197642307216,5.4510384535657,5.225746673713202,1.916922612182061,3.58351893845611,6.19644412779452,4.795790545596741,3.8501476017100584,3.4965075614664802,2.3978952727983707,0.41871033485818504,6.511745329644728,276.71928,Very Poor yet Drinkable
W085237077204501,Tamil Nadu,TIRUNELVELI,kilpavur,thiraviyar0gar,8.8769,77.3458,2019,7.83,5.998936561946683,5.214935757608986,3.258096538021482,3.044522437723423,2.4849066497880004,5.420534999272286,4.110873864173311,2.9444389791664403,2.6390573296152584,0.0,0.5187937934151675,5.488937726156687,107.56762,Poor
W082945077500001,Tamil Nadu,TUTICORIN,alvarthiru0gari,saidunga0llur,8.4958,77.8333,2019,8.13,5.220355825078324,4.382026634673881,3.258096538021482,1.2809338454620642,0.2546422183735807,4.189654742026425,2.9444389791664403,1.791759469228055,2.5649493574615367,1.0986122886681098,0.1988508587451652,4.709530201312334,48.87649,Excellent
W083900077570001,Tamil Nadu,TUTICORIN,srivaikundam,petma0gar,8.65,77.95,2019,7.9,5.3706380281276624,4.30406509320417,3.091042453358316,2.0541237336955462,2.995732273553991,4.330733340286331,3.1354942159291497,1.791759469228055,2.70805020110221,0.1988508587451652,0.41871033485818504,4.859812404361672,57.37252,Good
W082945078071501,Tamil Nadu,TUTICORIN,tiruchendur,tiruchendur,8.4958,78.1208,2019,7.67,8.146419323098003,5.54907608489522,6.626717749249025,5.5254529391317835,5.5134287461649825,6.274762021241939,4.61512051684126,4.23410650459726,5.929589143389895,5.529429087511423,0.5306282510621704,7.635786861395585,883.46838,Unsuitable for Drinking
W081515077453001,Tamil Nadu,TIRUNELVELI,radhapuram,thiruvembalpuram,8.2542,77.7583,2019,7.68,5.541263545158426,4.709530201312334,3.367295829986474,1.4816045409242156,0.0,4.61512051684126,3.295836866004329,2.2512917986064953,2.5649493574615367,1.0647107369924282,0.1484200051182733,5.030437921392435,66.33522,Good
W081040077154501,Tamil Nadu,KANYAKUMARI,kurundankodu,kolachel,8.1778,77.2625,2019,7.6,6.756932389247553,4.127134385045092,5.53338948872752,3.367295829986474,2.1972245773362196,5.351858133476067,3.8501476017100584,3.1780538303479458,4.454347296253507,1.6863989535702288,0.1988508587451652,6.246106765481563,212.0158,Very Poor yet Drinkable
W081320077153001,Tamil Nadu,KANYAKUMARI,killiyoor,velliavilai,8.2222,77.2583,2019,7.76,6.156978985585555,4.219507705176107,4.770684624465665,2.833213344056216,1.5040773967762742,4.51085950651685,2.70805020110221,2.6390573296152584,4.02535169073515,0.7884573603642702,0.18232155679395465,5.645446897643238,117.39834,Poor
W082230077174501,Tamil Nadu,KANYAKUMARI,tiruvattar,kulashekaran,8.3522,77.2858,2019,6.3,6.677083461247136,4.762173934797756,4.804021044733257,3.713572066704308,4.382026634673881,5.303304908059076,3.8501476017100584,3.091042453358316,3.8918202981106265,3.044522437723423,0.2468600779315258,6.16541785423142,202.2912,Very Poor yet Drinkable
W081900077344502,Tamil Nadu,TIRUNELVELI,valliyur,0nguneri2,8.3167,77.5792,2019,7.46,6.616065185132817,5.54907608489522,4.574710978503383,2.833213344056216,2.70805020110221,5.5053315359323625,4.143134726391533,3.1354942159291497,3.6635616461296463,1.547562508716013,0.5877866649021191,6.104793232414985,190.42664,Poor
W105530079163001,Tamil Nadu,TIRUNELVELI,ambasamudram,papa0sam1,8.7111,77.3681,2019,7.77,6.244166900663736,5.181783550292085,4.23410650459726,2.6390573296152584,1.589235205116581,4.912654885736052,3.6635616461296463,2.3978952727983707,3.8501476017100584,2.5649493574615367,0.5709795465857378,5.733341276897746,132.35948,Poor
W085640077463001,Tamil Nadu,TUTICORIN,kayattar,katyattar,8.9444,77.775,2019,7.77,7.645397699428633,5.278114659230517,6.023447592961033,5.25227342804663,4.820281565605037,6.236369590203704,4.532599493153256,4.23410650459726,5.5134287461649825,1.9021075263969205,0.5538851132264376,7.134890851565884,531.15298,Unsuitable for Drinking
W090330077510001,Tamil Nadu,TUTICORIN,kayathar,villisseri,9.0583,77.85,2019,8.32,7.650168700845001,6.375024819828097,4.3694478524670215,5.905361848054571,4.174387269895637,5.017279836814924,3.367295829986474,3.044522437723423,6.056784013228625,1.667706820558076,1.3609765531356006,7.13966033596492,554.47528,Unsuitable for Drinking
W253636084452401,Bihar,Bhojpur,koilwar,songhatta,25.61,84.76,2019,8.1,6.259581464064923,5.521460917862246,2.70805020110221,2.995732273553991,2.995732273553991,5.583496308781699,3.8501476017100584,3.332204510175204,2.5649493574615367,0.7419373447293773,0.37156355643248307,5.8289456176102075,140.522,Poor
W253942085273901,Bihar,VAISHALI,sahdal buzurg,sahdal buzurg,25.66,85.46,2019,7.19,6.618738983517219,5.5965238624560305,4.411828125910671,2.6390573296152584,2.509599262378372,5.673323267171493,4.343805421853684,3.2309624860033477,3.4210000089583352,1.5260563034950492,0.0,6.18826412308259,195.679264,Poor
